Goal,Target,Indicator,SeriesCode,Country,Time,Val,ValType,Age,Freq,Location,Nature,Sex,Units,ValueType
1,1.3,1.3.1,SI_COV_MATNL,Luxembourg,2016,100.0000000000000000,Float,All,A,T,E,Total,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Belgium,2016,100.0000000000000000,Float,All,A,T,E,Female,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Sweden,2016,100.0000000000000000,Float,All,A,T,E,Total,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Eastern Asia,2016,22.49777984619141,Float,All,A,T,E,Total,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Slovenia,2016,96.0000000000000000,Float,All,A,T,E,Total,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Belgium,2016,100.0000000000000000,Float,All,A,T,E,Total,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Philippines,2016,9.0205548524875430,Float,All,A,T,E,Female,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Slovenia,2016,100.0000000000000000,Float,All,A,T,E,Female,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Brazil,2016,45.0000000000000000,Float,All,A,T,E,Total,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Bangladesh,2016,20.9283000000000000,Float,All,A,T,E,Total,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Philippines,2016,9.0205500000000000,Float,All,A,T,E,Total,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Cyprus,2016,100.0000000000000000,Float,All,A,T,E,Total,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Latvia,2016,100.0000000000000000,Float,All,A,T,E,Total,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Ukraine,2016,100.0000000000000000,Float,All,A,T,E,Female,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Myanmar,2016,0.6806507906456047,Float,All,A,T,E,Female,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Lithuania,2016,100.0000000000000000,Float,All,A,T,E,Total,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,France,2016,100.0000000000000000,Float,All,A,T,E,Total,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Mongolia,2016,81.4927218569100200,Float,All,A,T,E,Female,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Switzerland,2016,100.0000000000000000,Float,All,A,T,E,Total,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Switzerland,2016,100.0000000000000000,Float,All,A,T,E,Female,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Mongolia,2016,81.4927000000000000,Float,All,A,T,E,Total,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Tajikistan,2016,59.4585000000000000,Float,All,A,T,E,Total,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Northern Africa,2016,69.07752990722656,Float,All,A,T,E,Total,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Paraguay,2016,3.0000000000000000,Float,All,A,T,E,Total,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Algeria,2016,11.2000000000000000,Float,All,A,T,E,Total,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Kyrgyzstan,2016,23.7524000000000000,Float,All,A,T,E,Total,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Argentina,2016,13.0000000000000000,Float,All,A,T,E,Female,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Argentina,2016,24.9600000000000000,Float,All,A,T,E,Total,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Kyrgyzstan,2016,23.7523931882305530,Float,All,A,T,E,Female,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Colombia,2016,100.0000000000000000,Float,All,A,T,E,Female,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Latin America and the Caribbean,2016,53.50530242919922,Float,All,A,T,E,Total,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Colombia,2016,100.0000000000000000,Float,All,A,T,E,Total,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Cameroon,2016,0.6239340000000000,Float,All,A,T,E,Total,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Cape Verde,2016,10.7000000000000000,Float,All,A,T,E,Total,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Burkina Faso,2016,0.3636100000000000,Float,All,A,T,E,Total,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Nigeria,2016,0.4400000000000000,Float,All,A,T,E,Total,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Chile,2016,44.0000000000000000,Float,All,A,T,E,Total,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Greece,2016,100.0000000000000000,Float,All,A,T,E,Female,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Greece,2016,100.0000000000000000,Float,All,A,T,E,Total,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Chile,2016,44.0000000000000000,Float,All,A,T,E,Female,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Malta,2016,100.0000000000000000,Float,All,A,T,E,Total,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Bangladesh,2016,20.9283007479793100,Float,All,A,T,E,Female,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Cameroon,2016,0.6239340937034330,Float,All,A,T,E,Female,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,China,2016,15.1203761232407480,Float,All,A,T,E,Female,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Mozambique,2016,0.2300000000000000,Float,All,A,T,E,Total,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Kazakhstan,2016,44.6068989669059700,Float,All,A,T,E,Female,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Georgia,2016,24.0000000000000000,Float,All,A,T,E,Female,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Georgia,2016,24.0000000000000000,Float,All,A,T,E,Total,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,China,2016,15.1204000000000000,Float,All,A,T,E,Total,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Germany,2016,100.0000000000000000,Float,All,A,T,E,Total,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Liechtenstein,2016,100.0000000000000000,Float,All,A,T,E,Female,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,France,2016,100.0000000000000000,Float,All,A,T,E,Female,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Liechtenstein,2016,100.0000000000000000,Float,All,A,T,E,Total,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Italy,2016,100.0000000000000000,Float,All,A,T,E,Female,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Paraguay,2016,3.0000000000000000,Float,All,A,T,E,Female,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Italy,2016,100.0000000000000000,Float,All,A,T,E,Total,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Armenia,2016,61.0000000000000000,Float,All,A,T,E,Total,Percentage,P
1,1.3,1.3.1,SI_COV_MATNL,Sri Lanka,2016,100.0000000000000000,Float,All,A,T,E,Total,Percentage,P
